"AKT1" "AKT2" "AKT3" "ARAF" "BAD" "BCL2A1" "BRAF" "CCNA1" "CCND1" "CD14" "CEBPA" "CEBPE" "CHUK" "CSF1R" "CSF2" "DUSP6" "EIF4EBP1" "FLT3" "GRB2" "HRAS" "IKBKB" "IL3" "ITGAM" "JUP" "KIT" "KRAS" "LEF1" "MAP2K1" "MAP2K2" "MAPK1" "MAPK3" "MPO" "MTOR" "MYC" "NFKB1" "NRAS" "PER2" "PIK3CA" "PIK3CB" "PIK3CD" "PIK3R1" "PIK3R2" "PIK3R3" "PIM1" "PIM2" "PML" "PPARD" "RAF1" "RARA" "RELA" "RPS6KB1" "RPS6KB2" "RUNX1" "RUNX1T1" "SOS1" "SOS2" "SPI1" "STAT3" "STAT5A" "STAT5B" "TCF7" "TCF7L1" "TCF7L2" "ZBTB16"
"Sample100" 9.24460298413603 8.11441856083021 5.60041863231363 10.1441316419449 8.77867868409196 10.8957531349931 7.79917005787388 10.8142329299227 3.07685737154256 9.6563282515807 9.36979946199806 6.18212035862741 9.60773789763632 9.37806251297913 6.23652252691965 10.1862138120385 9.51822022369486 9.3075473493787 9.8772575044741 9.43192055559806 8.51053691016593 5.36900758413466 11.3179308238892 9.37232681624701 6.31763120711399 12.138484234516 9.76417018750228 10.8964052120819 9.33830477100695 9.39331728957864 9.04298711354486 9.72707525721604 7.89049740621216 8.8595185684729 11.1907136698014 9.47782307403064 7.73442772471495 10.2470642969776 9.94374070758521 8.60345601815715 11.2925720688581 8.12418870770218 3.34247549143632 10.2400364242612 8.57127586949851 7.95335131643068 7.89432068275433 10.819019439295 7.294459835669 9.74022943880278 9.54290240623476 8.50041340534168 8.07469046547758 1.78130349097561 8.14340928397005 9.66572194701523 9.07691296725721 11.2293688659967 11.2098001585166 8.44995963075042 6.9297021065097 5.80573512227069 8.35408168336932 9.8970012901595
"Sample101" 9.18421841381949 7.46607807218076 7.06861762033434 10.0034907601889 7.97155912507499 10.0277936098968 7.23096452096418 8.00077799431723 7.93649628972951 10.5294899674122 10.1366078047275 6.69911155670831 8.76311520258271 10.9088641159211 2.66469527743691 11.4437545454836 10.0465715711994 12.7307359782889 10.6996111319808 9.59678471132755 8.45574464720221 1.85065573033068 11.3934503143051 11.1419376935563 9.68163710029503 11.0749970190466 7.48867415415745 10.5901490576111 9.16254975405179 10.4716242705201 10.0806241232081 10.2659058489749 8.24163146733838 10.4783871400773 9.80419349500585 8.96885290422292 7.82653125941154 9.11645556784212 6.70047905143596 9.36181281426946 10.5620700718339 7.17205083340176 6.62701771701919 9.61650368633931 8.222671356447 7.29830739346147 8.00955401489245 10.9379741417512 7.40455484501354 8.15052352946037 9.24670724255516 8.13271577156913 9.23091669697686 2.80066889886617 7.35785295374733 8.61273066373003 8.62842472714849 9.96253117725324 11.2887650944032 9.1839512574127 7.49191321650151 5.42957350753301 9.67506819339502 7.34566529666151
"Sample102" 10.1982707753707 7.78078171443869 6.06523129520194 9.6067665265614 8.20255072556821 11.0704901818892 7.96554682741317 6.22941622743076 2.76190488514156 5.17981800204014 11.6222309326296 9.59012221061751 9.0139121666405 8.4164422849673 2.71870820782529 10.0062641871988 10.19835935523 10.1716221159686 10.6332587171054 9.50689422361239 8.17585956945453 2.17247603796268 10.0764530205725 9.61302208524836 9.72397397831375 11.3833633842108 6.37339814274078 10.1027300158454 8.75528602235783 9.69543618638636 9.63563829376603 12.9395816105928 8.45591948940127 12.1860070735524 9.94207715958991 8.98284189402654 8.09148306642992 9.80686868641637 9.23057276284037 8.26301625048771 10.0833668082052 7.97477927704618 5.44636823826499 11.2263383896585 10.3807929924645 7.30260434451607 7.85369421808545 10.8177114892207 7.71282603889377 8.47724204061512 10.0153642256537 8.1295440324495 8.164045207206 2.34955720852137 7.93624105620312 8.98558775639863 8.46764899253557 10.0114013605699 10.2796825143429 8.27493213810285 5.27001106263015 4.46141072303239 7.28991124828334 8.97575796615309
"Sample103" 10.3157246410783 8.05065015310089 7.37079167488164 10.4260635925748 8.14501123385755 12.4989078616217 8.48394906565021 5.80452806816256 5.31212599797323 7.9320849168491 10.052833863015 7.69982408071371 8.24718750912785 8.01642793573405 5.94978987181705 10.6573754809493 9.63267532997577 10.8085166910664 10.801091402285 9.12388100797668 8.39326068586384 2.94897198833441 11.6013480678488 9.52359768428928 7.97709272657059 9.92572743671233 8.72435491437749 10.4985340191417 9.21043753664439 9.39074195017305 9.65146995756155 11.5460614039641 8.67949802523413 11.5158254196628 10.914381323715 10.0050633198073 8.49194438268596 9.38668228455718 7.58662053265733 8.9762625059599 11.3000422915303 8.06316996930328 5.00900777105328 9.72283012995194 10.5686997712018 7.40231677174703 8.11210803448258 10.7177833971953 8.21326466581333 10.0579231640003 9.76178009204791 8.11707664043993 8.16853022323469 4.02416276996835 7.20847557780976 8.91519677153342 9.38065861091677 11.0937704599997 10.4169489925436 8.79587959410575 9.46770485233214 6.02806764123867 8.35595712380828 8.99626929891704
"Sample104" 9.97934950180082 7.37312898614213 5.22050448998163 9.82967877771622 7.6620508422982 10.7640618443953 6.94625764613205 9.1667403441069 3.47187598401401 12.2644857236811 10.7781832658324 10.2744105193422 9.14866522440589 11.0061438640492 3.80451609299381 12.5356981143605 10.8979314153667 11.0045785674044 10.2930705619092 9.08410455225484 8.01794860125775 5.17586997504643 11.8292322093554 11.5142068088673 9.86751087179603 10.7853870965868 6.31394715497767 11.8414401338367 9.58090390621201 10.0785931701623 9.15564362395536 14.3250418386621 8.53021468719791 11.4344789841023 10.5514700912007 9.49161402821914 9.11927499688034 8.67848119591791 8.30642315246033 9.40362608254826 11.0025616519705 8.24147993926647 5.66851833731732 8.97292275000759 8.19520187240624 7.56680990762818 7.00946474521657 10.9899137983984 7.14552895976379 7.91671403862844 9.23016487915762 7.69359054848991 8.77757979743891 2.42449052534645 6.10831098587426 8.89703853575096 9.79612546185438 10.2396085046761 10.9535561097038 9.0171708660789 6.66911576970327 6.26068533787521 8.91870938284135 9.86539461047726
"Sample105" 10.0570574640162 7.47049166823671 6.19651950638442 10.0063145450037 7.8036669024531 10.8696169736228 5.05226968483382 10.2469626055171 0.633125985527098 6.86015151012286 13.153186214557 6.56968600949975 8.94605734406273 7.37391498684275 5.5643230231718 10.3453132921191 10.6892726154252 11.5572368878193 10.4097785732744 9.492755825745 8.29540904474261 1.6515251699053 7.53388720823771 11.0451787032622 10.494759992187 10.1497359838562 7.38145438732135 10.2656565753734 9.41219475404124 9.67578373222677 8.66224234771447 12.3351551311939 7.99579285976456 12.0813313328248 9.94515872384613 9.77028017744879 7.81872080337847 9.17590598311487 6.69251178570885 8.9662332090633 10.6397049436804 7.92297331123867 2.69121576188159 10.2995932480447 9.71234659495979 7.33133618384366 6.11465521357369 10.2610262311557 6.6524703415774 7.31420939189811 8.52627870903051 7.62594059354252 7.63004596737925 1.58309715812654 6.77524285660565 7.72670687552509 8.61071365775525 9.64450396990468 10.9625465295563 8.33237665845591 5.71601237301826 5.11406333750938 4.8117301539004 8.76101755759963
"Sample106" 9.19134105176483 8.24858676991768 3.02606687564115 9.89228645668252 8.47052692214341 12.8556996367366 6.46876921021256 10.5590313341979 6.1215639377091 8.70038381407683 11.1181828282384 5.63585108214728 9.48288953918875 7.29939414980841 7.22748133583602 12.6846622789183 9.17253820362872 12.0250139912839 12.5803352562699 9.34312689997953 7.56632669160373 1.89119493895365 11.3232947384476 10.703276591622 2.22309462653129 11.9204433377348 5.45157350623831 12.033998467092 9.13536551174271 8.64792590976251 9.78085398087396 7.04664978265456 7.60008041875028 10.3955108385729 11.9738917615901 10.4285369367991 9.79506335431211 10.9851726511002 7.65224900837125 9.07044584595285 11.5415467480622 7.89674084940963 5.52400597789805 11.2570849970871 8.9725437998457 7.52759383388055 9.49568553303135 10.8799614168857 8.1606759927115 9.27281519652565 10.2253359110075 7.88931713895816 7.93114494430066 2.58748171470205 6.6937854371102 9.55946715718 7.48157671933387 9.49012829419144 10.8683209765299 7.88614896318116 7.41738600121462 6.03924767427079 8.77797711726063 6.98797240411983
"Sample107" 9.24343244398117 7.8679664746608 5.97419794729219 10.1930379960259 7.94937631828965 10.2966599537181 8.37180758912894 8.56540596640194 4.48880677269145 6.89049248279838 12.2261350645866 8.89850859264422 8.77731025075325 7.9937576690158 2.75521734320785 9.21329282043224 9.65838390459612 9.2161631602264 10.3928667847926 8.17124571299743 8.65357832291906 1.51836747345181 9.45301431028451 11.1231086102105 10.8778533980213 10.0465408211305 7.64772409767591 10.2744225921242 9.23320813052676 9.1089168768158 9.06534138660776 14.6595491949357 8.14531357619352 12.2464494511806 10.1287268668695 9.21477245171596 7.9250019750247 9.9892825690964 8.15300390678983 9.69926889248621 10.5844582861868 8.47516667476024 7.14263430528387 9.37626244130552 8.57488946060416 7.49492052740329 8.14140816004933 11.0131180933913 6.75292628654208 8.41655200830225 10.3783287333309 7.6700201277943 7.00593408479884 2.62458423428937 7.0752940064405 8.79165127730009 7.67530739857483 10.2176890135402 11.4312841900055 8.90960657791322 8.53305349701333 3.87864019147242 7.5421694683374 10.9176611296108
"Sample108" 9.71466782511364 8.10711000544644 6.90724543523084 10.3948238126665 8.03458887117281 10.8732829385682 7.21031193837323 3.22699194044066 6.27656161341775 8.17912407547534 10.0842128277241 8.11309207513784 8.17040678639577 8.04358614514301 3.48440114850921 9.28908744857313 10.9797121280242 11.0177891141178 10.7596188788803 9.16149101054322 9.03263330547742 2.38901399440421 12.0793700217853 10.1652492929067 8.69115138400992 11.0991012198851 6.08065203213787 10.4301212101568 9.06830146342373 10.1488486546239 9.50765575103225 12.4015956177987 7.19754149022723 10.9047395880387 10.4021634527908 9.32570664172432 8.23734199950377 9.38874033702719 7.08808383655796 9.25030511619069 9.93344375676818 7.1846185308905 5.88476735272513 9.98171886827827 8.4325598238029 7.67439636693707 6.75332401850238 10.3667248385784 7.41647579906207 8.67294150558479 8.60747527370765 7.98506948576475 8.24101887025137 3.36877257679792 8.01559420152019 9.07611350408097 7.96300403688213 10.7429685070576 10.8616271977739 8.94993241872573 7.1220774589654 5.17611200594452 9.03011056283746 10.4969228912831
"Sample109" 9.82942713190745 7.14039787519387 3.14601949971314 10.1903107285815 7.71187106886284 8.48320354956976 7.76400202081114 12.9061691378881 5.4689088876289 9.22586555584601 12.1276631937046 9.51030459796044 9.15278191027967 7.52792738939921 3.64923916059369 9.21995093673211 10.4756116253486 11.1299062474332 10.115976366364 9.05158369541753 7.46677692362626 1.4480442147901 8.70414965918254 9.1308829170792 8.50232519255133 10.9957229775148 4.45680497936225 9.59772288790902 9.28807242343918 9.68470298463001 9.53559517713291 14.1659258206136 7.63317668886745 9.76164597389454 10.6030155974793 10.4427082100438 8.5756343558188 9.23581681695894 9.47242206451095 8.21101471668483 10.9986348433721 7.34238580810947 2.5460875762369 10.2395897020443 9.33285098247664 7.31133276475329 6.74836381135248 10.4746607955692 7.9831183304753 9.39261532051614 8.67825922152513 8.20270611223931 7.92273400374134 2.30652982019114 3.88527510460799 9.11974340900218 7.78095371120684 10.9848306717489 11.2820741946319 8.24450149766548 6.71938405851379 6.63125823093879 6.48556544877577 9.62404442741141
"Sample110" 10.4225798718375 7.35696482101799 7.61127767989145 9.26485852119214 8.33525246927196 9.27657846185665 7.98976937522543 9.04113148427847 2.1771397135852 4.30649346930113 12.7049742119037 6.90354548407459 9.27666075596645 7.76793143611381 3.0038671584295 8.66152273103688 10.1312214732626 13.2824112113412 10.4986255709784 9.43928408352771 8.70380995538471 2.65493625343773 9.1296943646227 7.53049118475429 9.58601906110306 10.3389657118628 3.65273342566744 10.4628703911163 8.79858775114702 9.74508133916023 9.26292190912481 7.15501929503796 8.7457699340533 13.9377408430531 9.89373775940328 9.46090894699209 7.55744370450538 8.3681622104291 7.7423483870034 8.92222497966898 10.4383505593349 7.41567349171609 8.00516661270444 8.04190908046695 9.55273884572287 7.72615696122969 7.96135518391272 10.4577289908578 7.06123322986028 7.64907414161347 8.2418952695062 7.19618384908763 8.52921502476992 1.3243734107809 7.99393221619423 7.94456170139183 9.05064915643433 9.35894727106615 9.23763598548206 8.37503342909785 4.42080330366474 6.40229151227949 5.7589537604464 9.3241463336109
"Sample111" 9.47258340905019 7.79286381361152 5.92367025842223 9.79438385523734 8.08128954016968 8.61001919459546 7.71199994882848 10.6800836607471 3.33075026004404 7.03155900361783 11.0921899865579 8.65956776296651 8.5265041143956 8.69422849081459 3.92842903079184 9.63041487945296 10.6916256648136 11.5648618155113 10.3846187872556 8.96051124396298 8.30046035430517 1.16582115561551 9.49883290149567 8.80658250425632 10.0422661663275 10.7140481493968 7.18507484013766 10.4975298483176 9.11828841034859 9.45507994464002 8.89406135438231 13.6335713452111 8.15310884706657 12.5332950936058 10.2867543462201 8.77552328436732 7.68212128095225 9.2971915494915 8.794873715192 9.15839561883391 10.4005549461261 7.30534359674294 5.96260747822311 10.0360257785849 9.45806998863281 7.41149976073622 7.77014428303931 10.3677977966851 6.88331033209534 7.96492951235328 9.44318379571173 7.86820616659866 7.76863107268357 2.90371208946929 7.73625597157528 8.4039593380678 7.22939990367996 10.2130058771103 10.3310758659724 8.54732734077185 8.51898745043534 2.27701329385035 8.05793591630991 9.77671560468217
"Sample112" 8.31377837758497 6.79956157299562 3.6023601220487 9.42045245512608 7.16344357515109 10.5627481150704 7.27819042089559 7.4307920443349 6.02929922884933 3.17666267289354 9.07792894849577 9.42813150213766 9.55274888853359 7.58503821952315 6.10325141118887 12.9352319050588 10.2398848331138 11.8449239087746 10.1045466362626 8.11668263615245 7.74315836875395 0.723710802638799 8.570370788871 10.1199861849711 12.3645235125023 10.9598159103765 5.47102636368977 11.3829267922637 8.67420091006837 9.81224904194797 9.01939884595538 15.1874101657093 7.6502550684847 13.1276308936812 10.1722796754229 9.12925129789916 8.58323244168574 8.20582046790918 8.73396887697888 8.65511306852975 10.9722665006499 7.7762194098573 6.07365926974057 9.45724791032437 6.66972276489791 7.18928431169513 6.33222182491613 9.97453215094623 6.99629029390466 7.31617753766298 9.0382812992423 7.46212647913088 8.23004327480327 8.53506231300205 7.33985398577469 8.91090285084276 7.45565990832175 9.78032108851333 11.18638932565 8.34583718928915 6.08169200762361 5.93565426084048 8.14858227595733 11.8018527692203
"Sample113" 9.75495091013201 7.92156125392067 5.07758536246349 10.0336270971561 8.12251912335426 12.8091205775975 6.98539831853914 7.77205791668752 5.34097723169983 9.56167289435322 9.13257292237519 7.96175097505284 8.94363781215925 7.81920476959556 3.43277981907992 9.45617043321963 9.80799401868654 6.53247288303495 10.9075114768627 9.26265554367762 7.71713705449323 3.62899816624772 11.8439360704048 10.666607570034 8.21929554934844 11.3151973583467 7.77433298667052 11.6734520438086 9.26297107722843 9.6403044639926 9.53672146218218 10.9214341198858 8.22825880616133 9.44331085536122 10.6881585628159 9.02651568664879 7.1862479796146 9.44636900594952 9.19818048820749 8.79750822159599 10.5240889558462 7.57753955696144 7.53140505267608 9.25001851735716 8.43657034951901 7.4954056300145 8.76462120983351 11.3340102906223 7.74208560029529 9.03781695872484 9.41604556964689 8.39305334680483 8.58131232664082 7.41287075401455 6.55052163445182 9.15655023017876 8.47664759444114 10.7518272980108 9.89593365690776 8.55886883141893 8.14674687414672 4.63692422389943 8.84388890329627 10.6385869031211
"Sample114" 9.69824700914694 7.69376989622383 5.82062783956973 10.5696472436285 7.89550362158495 13.1300126880262 7.06305834171986 8.00612139042463 5.14283201861118 11.7255909586515 10.6158301817473 7.96806520624335 9.61227575950194 8.00339991809393 6.72690485567292 11.2346829945254 10.2931190929524 10.9517804858438 11.1381820142835 9.01199685061896 7.61726157365058 5.88595234889033 12.3122116151121 9.66638988168369 8.211563789901 11.4457753317583 7.45002280227966 12.5675692038394 8.74959791348393 9.01501784440884 10.1908166467554 13.3924944515351 7.28354190745521 9.84274721779822 11.4585985205496 9.66882939772368 8.78191361655109 10.0524403314159 8.95453701573941 8.6173670463409 11.3819569694591 8.02210098449836 4.50107246538697 10.7655045081194 9.2130176922087 7.36385645528792 8.46682469071342 10.71844533154 8.86151936992959 8.36309128521341 9.8561788212586 8.11444190677722 8.29670385213541 2.31285584171174 6.4165353938752 8.83389654181094 9.42934419275828 10.5169933594205 10.39849613785 8.38380338663846 8.13719359564353 5.14480713959393 8.86581201452617 8.08332963054401
"Sample115" 9.93120961084741 7.38218507808102 6.13099912490424 9.48246855573545 7.93465351034234 9.55333692325723 6.47533626278706 12.1322643355096 2.76185292969613 5.42375519657689 11.7155906806149 8.79076649552742 8.577387120404 9.97367623634733 5.03427913742739 10.8105268254688 10.3633705024306 11.796374595788 11.06972501424 9.18919526064971 7.6358036806873 2.34755693783298 9.80012443971729 8.14203368915587 11.4232235151553 11.1568981260181 4.83352956381869 10.3463383542959 8.14928825617203 9.38905762358814 9.2212219189141 14.9948191673649 7.58018890266694 13.1242442916498 10.0091834408239 9.14575907692765 7.3759716394586 8.60548759005543 9.18791235505186 9.19598380586193 10.4329344414893 7.46371694156905 3.04958895998518 9.87651283489787 10.6141059736271 7.01348230283044 6.01036100387937 10.3387538964695 8.27300031630892 7.59354000946418 9.82941857209401 7.68936682257331 8.0029196840642 1.58460242429214 6.18408161650642 8.65800820979231 7.8971418257854 10.5877088956896 11.518361313854 8.22372899903946 6.96809073632632 5.62755670965897 7.30367128698497 9.79919667620698
